Timestamp	e-bunch	X-rays
1/23/2016 20:52:59	72.96877339	62.75476655
1/23/2016 20:52:59	72.96877339	19.65986529
1/23/2016 20:53:03	73.58039342	19.65986529
1/23/2016 20:53:03	73.58039342	20.88976575
1/23/2016 20:53:08	70.64532022	20.88976575
1/23/2016 20:53:08	70.64532022	19.7032476
1/23/2016 20:53:12	71.32358589	19.7032476
1/23/2016 20:53:12	71.32358589	22.18066836
1/23/2016 20:53:17	62.19999881	22.18066836
1/23/2016 20:53:17	62.19999881	66.46227407
1/23/2016 20:53:21	65.53477743	66.46227407
1/23/2016 20:53:21	65.53477743	63.45993182
1/23/2016 20:53:25	80.85610323	63.45993182
1/23/2016 20:53:25	80.85610323	21.33872131
1/23/2016 20:53:30	71.92384327	21.33872131
1/23/2016 20:53:30	71.92384327	13.34087013
1/23/2016 20:53:34	64.85904363	13.34087013
1/23/2016 20:53:34	64.85904363	21.23645266
1/23/2016 20:53:38	78.08933233	21.23645266
1/23/2016 20:53:38	78.08933233	19.1071467
1/23/2016 20:53:42	80.30128497	19.1071467
1/23/2016 20:53:42	80.30128497	20.95706625
1/23/2016 20:53:46	77.38087864	20.95706625
1/23/2016 20:53:46	77.38087864	16.48123434
1/23/2016 20:53:51	74.55744454	16.48123434
1/23/2016 20:53:51	74.55744454	20.20307003
1/23/2016 20:53:55	74.92188681	20.20307003
1/23/2016 20:53:55	74.92188681	17.5792791
1/23/2016 20:54:00	72.91320739	17.5792791
1/23/2016 20:54:00	72.91320739	17.65113721
1/23/2016 20:54:04	82.83895097	17.65113721
1/23/2016 20:54:04	82.83895097	19.64807254
1/23/2016 20:54:09	76.9425775	19.64807254
1/23/2016 20:54:09	76.9425775	15.75481325
1/23/2016 20:54:13	71.52851885	15.75481325
1/23/2016 20:54:14	71.52851885	18.93108238
1/23/2016 20:54:17	76.28871824	18.93108238
1/23/2016 20:54:17	76.28871824	17.02202843
1/23/2016 20:54:22	73.57195771	17.02202843
1/23/2016 20:54:22	73.57195771	67.04716385
1/23/2016 20:54:26	72.62194407	67.04716385
1/23/2016 20:54:26	72.62194407	20.256315
1/23/2016 20:54:31	70.66204643	20.256315
1/23/2016 20:54:31	70.66204643	22.3591795
1/23/2016 20:54:35	70.05437774	22.3591795
1/23/2016 20:54:35	70.05437774	19.45285974
1/23/2016 20:54:40	80.4504504	19.45285974
1/23/2016 20:54:40	80.4504504	21.15235635
1/23/2016 20:54:44	73.29672489	21.15235635
1/23/2016 20:54:44	73.29672489	20.87292873
1/23/2016 20:54:48	90.70606267	20.87292873
1/23/2016 20:54:48	90.70606267	29.48278156
1/23/2016 20:54:52	67.78339132	29.48278156
1/23/2016 20:54:52	67.78339132	15.70729954
1/23/2016 20:54:57	71.34102031	15.70729954
1/23/2016 20:54:57	71.34102031	17.12833529
1/23/2016 20:55:02	77.22407636	17.12833529
1/23/2016 20:55:02	77.22407636	20.66917669
1/23/2016 20:55:06	70.63452677	20.66917669
1/23/2016 20:55:06	70.63452677	17.14061506
1/23/2016 20:55:11	69.30361929	17.14061506
1/23/2016 20:55:11	69.30361929	16.64898114
1/23/2016 20:55:14	69.29954486	16.64898114
1/23/2016 20:55:14	69.29954486	13.96496667
1/23/2016 20:55:19	73.52101655	13.96496667
1/23/2016 20:55:19	73.52101655	16.14165794
1/23/2016 20:55:23	70.51978654	16.14165794
1/23/2016 20:55:23	70.51978654	15.94115086
1/23/2016 20:55:28	82.92895792	15.94115086
1/23/2016 20:55:28	82.92895792	13.93890799
1/23/2016 20:55:33	71.33191066	13.93890799
1/23/2016 20:55:33	71.33191066	15.31518671
1/23/2016 20:55:37	70.05125807	15.31518671
1/23/2016 20:55:37	70.05125807	23.33150613
1/23/2016 20:55:42	69.58388769	23.33150613
1/23/2016 20:55:42	69.58388769	20.06256461
1/23/2016 20:55:46	69.41759976	20.06256461
1/23/2016 20:55:46	69.41759976	19.12665582
1/23/2016 20:55:51	67.76805823	19.12665582
1/23/2016 20:55:51	67.76805823	21.10900455
1/23/2016 20:55:55	75.30971229	21.10900455
1/23/2016 20:55:55	75.30971229	20.20353075
1/23/2016 20:55:59	73.69158858	20.20353075
1/23/2016 20:56:00	73.69158858	18.31336981
1/23/2016 20:56:04	74.02241658	18.31336981
1/23/2016 20:56:04	74.02241658	22.06976389
1/23/2016 20:56:08	75.04297535	22.06976389
1/23/2016 20:56:08	75.04297535	25.94160402
1/23/2016 20:56:12	69.1585177	25.94160402
1/23/2016 20:56:12	69.1585177	21.71929375
1/23/2016 20:56:16	71.30304266	21.71929375
1/23/2016 20:56:17	71.30304266	22.38516758
1/23/2016 20:56:21	68.47899036	22.38516758
1/23/2016 20:56:21	68.47899036	69.73261448
1/23/2016 20:56:25	78.75123828	69.73261448
1/23/2016 20:56:25	78.75123828	14.93549253
1/23/2016 20:56:33	71.48436976	14.93549253
1/23/2016 20:56:32	71.48436976	14.56353671
1/23/2016 20:56:37	70.76781959	14.56353671
1/23/2016 20:56:37	70.76781959	24.61446875
1/23/2016 20:56:41	80.82039948	24.61446875
1/23/2016 20:56:41	80.82039948	23.16875201
1/23/2016 20:56:46	75.35716049	23.16875201
1/23/2016 20:56:46	75.35716049	18.28597881
1/23/2016 20:56:50	67.81556578	18.28597881
1/23/2016 20:56:50	67.81556578	17.41698116
1/23/2016 20:56:55	74.14319024	17.41698116
1/23/2016 20:56:55	74.14319024	13.74314739
1/23/2016 20:56:59	67.84758682	13.74314739
1/23/2016 20:56:59	67.84758682	65.29333873
1/23/2016 20:57:03	68.55991225	65.29333873
1/23/2016 20:57:03	68.55991225	15.83182541
1/23/2016 20:57:08	79.3090903	15.83182541
1/23/2016 20:57:09	79.3090903	21.57832243
1/23/2016 20:57:13	65.00154678	21.57832243
1/23/2016 20:57:13	65.00154678	19.79331499
1/23/2016 20:57:17	68.2481358	19.79331499
1/23/2016 20:57:17	68.2481358	22.74105729
1/23/2016 20:57:22	73.11363739	22.74105729
1/23/2016 20:57:22	73.11363739	17.66531317
1/23/2016 20:57:26	63.9984136	17.66531317
1/23/2016 20:57:26	63.9984136	58.01243843
1/23/2016 20:57:31	78.65744994	58.01243843
1/23/2016 20:57:31	78.65744994	21.3489894
1/23/2016 20:57:35	73.44746095	21.3489894
1/23/2016 20:57:35	73.44746095	19.47396677
1/23/2016 20:57:40	75.8272044	19.47396677
1/23/2016 20:57:40	75.8272044	24.60030077
1/23/2016 20:57:44	76.49605395	24.60030077
1/23/2016 20:57:44	76.49605395	20.39657904
1/23/2016 20:57:48	71.37307636	20.39657904
1/23/2016 20:57:48	71.37307636	20.56041645
1/23/2016 20:57:52	69.27272933	20.56041645
1/23/2016 20:57:52	69.27272933	24.30175977
1/23/2016 20:57:56	78.61100621	24.30175977
1/23/2016 20:57:56	78.61100621	16.91370759
1/23/2016 20:58:02	73.59359167	16.91370759
1/23/2016 20:58:02	73.59359167	21.37005385
1/23/2016 20:58:05	86.74221976	21.37005385
1/23/2016 20:58:05	86.74221976	21.64822663
1/23/2016 20:58:10	73.97725002	21.64822663
1/23/2016 20:58:10	73.97725002	24.56994288
1/23/2016 20:58:14	65.13213168	24.56994288
1/23/2016 20:58:14	65.13213168	14.48553103
1/23/2016 20:58:18	65.25073289	14.48553103
1/23/2016 20:58:18	65.25073289	17.45459615
1/23/2016 20:58:23	66.4949905	17.45459615
1/23/2016 20:58:23	66.4949905	32.28692517
1/23/2016 20:58:28	68.1756577	32.28692517
1/23/2016 20:58:28	68.1756577	24.02959687
1/23/2016 20:58:32	76.26734719	24.02959687
1/23/2016 20:58:32	76.26734719	19.21760603
1/23/2016 20:58:36	71.34341845	19.21760603
1/23/2016 20:58:36	71.34341845	21.73072839
1/23/2016 20:58:40	74.68011054	21.73072839
1/23/2016 20:58:40	74.68011054	20.83928212
1/23/2016 20:58:45	76.61903804	20.83928212
1/23/2016 20:58:45	76.61903804	18.12084595
1/23/2016 20:58:49	82.02997062	18.12084595
1/23/2016 20:58:49	82.02997062	24.14856211
1/23/2016 20:58:53	74.48454217	24.14856211
1/23/2016 20:58:54	74.48454217	18.02246723
1/23/2016 20:58:58	73.40252873	18.02246723
1/23/2016 20:58:58	73.40252873	26.35885604
1/23/2016 20:59:02	76.46331569	26.35885604
1/23/2016 20:59:02	76.46331569	19.36128172
1/23/2016 20:59:06	66.55336724	19.36128172
1/23/2016 20:59:06	66.55336724	38.92902793
1/23/2016 20:59:10	73.6671187	38.92902793
1/23/2016 20:59:10	73.6671187	27.00132611
1/23/2016 20:59:14	70.13072358	27.00132611
1/23/2016 20:59:14	70.13072358	19.23766742
1/23/2016 20:59:19	65.98076314	19.23766742
1/23/2016 20:59:19	65.98076314	17.12581215
1/23/2016 20:59:24	62.47578965	17.12581215
1/23/2016 20:59:24	62.47578965	59.23093073
1/23/2016 20:59:27	74.34487909	59.23093073
1/23/2016 20:59:27	74.34487909	24.30365456
1/23/2016 20:59:31	65.95411306	24.30365456
1/23/2016 20:59:31	65.95411306	25.55833536
1/23/2016 20:59:36	71.49152237	25.55833536
1/23/2016 20:59:36	71.49152237	19.3788582
1/23/2016 20:59:40	70.28485728	19.3788582
1/23/2016 20:59:40	70.28485728	25.38299897
1/23/2016 20:59:44	68.86258208	25.38299897
1/23/2016 20:59:44	68.86258208	23.89085638
1/23/2016 20:59:48	75.51027834	23.89085638
1/23/2016 20:59:48	75.51027834	17.6007839
1/23/2016 20:59:53	74.23463407	17.6007839
1/23/2016 20:59:53	74.23463407	21.04579308
1/23/2016 20:59:58	74.86577618	21.04579308
1/23/2016 20:59:58	74.86577618	13.51394231
1/23/2016 21:00:02	74.25230068	13.51394231
1/23/2016 21:00:02	74.25230068	19.08302454
1/23/2016 21:00:06	71.77865376	19.08302454
1/23/2016 21:00:06	71.77865376	54.51062987
1/23/2016 21:00:11	79.36701315	54.51062987
1/23/2016 21:00:11	79.36701315	21.07021324
1/23/2016 21:00:15	71.13889421	21.07021324
1/23/2016 21:00:15	71.13889421	19.34912971
1/23/2016 21:00:19	80.0535755	19.34912971
1/23/2016 21:00:19	80.0535755	19.47326446
1/23/2016 21:00:24	74.30740382	19.47326446
1/23/2016 21:00:24	74.30740382	20.87673579
1/23/2016 21:00:28	77.08646922	20.87673579
1/23/2016 21:00:28	77.08646922	16.59209184
1/23/2016 21:00:33	66.19755259	16.59209184
1/23/2016 21:00:33	66.19755259	23.40185742
1/23/2016 21:00:37	69.45356427	23.40185742
1/23/2016 21:00:37	69.45356427	64.1393958
1/23/2016 21:00:41	86.11713519	64.1393958
1/23/2016 21:00:41	86.11713519	15.80002652
1/23/2016 21:00:46	66.67073092	15.80002652
1/23/2016 21:00:46	66.67073092	20.66327737
1/23/2016 21:00:50	70.77886754	20.66327737
1/23/2016 21:00:50	70.77886754	67.88124495
1/23/2016 21:00:55	74.82407448	67.88124495
1/23/2016 21:00:55	74.82407448	23.94708804
1/23/2016 21:00:59	72.0130689	23.94708804
1/23/2016 21:00:59	72.0130689	19.49962886
1/23/2016 21:01:04	70.49772433	19.49962886
1/23/2016 21:01:04	70.49772433	21.0479895
1/23/2016 21:01:08	72.24901475	21.0479895
1/23/2016 21:01:08	72.24901475	13.91287828
1/23/2016 21:01:12	77.42116412	13.91287828
1/23/2016 21:01:12	77.42116412	20.93779847
1/23/2016 21:01:16	71.57571016	20.93779847
1/23/2016 21:01:16	71.57571016	26.90178195
1/23/2016 21:01:21	75.72878524	26.90178195
1/23/2016 21:01:21	75.72878524	23.13101889
1/23/2016 21:01:26	70.30178312	23.13101889
1/23/2016 21:01:26	70.30178312	16.13532347
1/23/2016 21:01:29	77.88020445	16.13532347
1/23/2016 21:01:29	77.88020445	19.92377638
1/23/2016 21:01:33	67.37187219	19.92377638
1/23/2016 21:01:33	67.37187219	19.32310665
1/23/2016 21:01:38	76.31276237	19.32310665
1/23/2016 21:01:38	76.31276237	23.17859418
1/23/2016 21:01:42	66.32511253	23.17859418
1/23/2016 21:01:43	66.32511253	21.00370413
1/23/2016 21:01:47	74.00497541	21.00370413
1/23/2016 21:01:47	74.00497541	24.23073468
1/23/2016 21:01:51	72.67244434	24.23073468
1/23/2016 21:01:51	72.67244434	22.45767475
1/23/2016 21:01:55	71.52889681	22.45767475
1/23/2016 21:01:55	71.52889681	16.57759304
1/23/2016 21:02:00	67.02507907	16.57759304
1/23/2016 21:02:00	67.02507907	18.80170428
1/23/2016 21:02:04	73.95423894	18.80170428
1/23/2016 21:02:04	73.95423894	18.3499484
1/23/2016 21:02:09	70.32495046	18.3499484
1/23/2016 21:02:09	70.32495046	24.4119019
1/23/2016 21:02:13	68.01383307	24.4119019
1/23/2016 21:02:13	68.01383307	17.182933
1/23/2016 21:02:18	65.92311327	17.182933
1/23/2016 21:02:18	65.92311327	61.93532938
1/23/2016 21:02:23	77.96541846	61.93532938
1/23/2016 21:02:22	77.96541846	13.36644251
1/23/2016 21:02:26	74.6455224	13.36644251
1/23/2016 21:02:26	74.6455224	23.42933435
1/23/2016 21:02:31	72.43102651	23.42933435
1/23/2016 21:02:31	72.43102651	29.69501416
1/23/2016 21:02:35	68.97463566	29.69501416
